score_date,CustomerID,purchases_90d,spend_90d,units_90d,active_days_90d,avg_order_value,recency_days,Country,return_units,return_rate_units,snapshot_date,propensity_score,priority_band,recommended_action,score_reason
2011-12-10,18192,1,957.97,339,1,957.97,71.58819444444444,United Kingdom,0.0,0.0,2011-12-10,0.24914655934035757,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12740,1,427.59999999999997,342,1,427.59999999999997,63.55277777777778,France,0.0,0.0,2011-12-10,0.24914264114539583,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13224,1,940.69,850,1,940.69,60.37847222222222,United Kingdom,6.0,0.007009345794392523,2011-12-10,0.24900479416582624,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13317,1,959.7,535,1,959.7,66.43402777777777,United Kingdom,1.0,0.0018656716417910447,2011-12-10,0.2487658674832377,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16258,1,1462.45,649,1,1462.45,45.4375,United Kingdom,0.0,0.0,2011-12-10,0.248607182775266,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12576,1,379.28000000000003,302,1,379.28000000000003,35.575694444444444,Poland,0.0,0.0,2011-12-10,0.2482999192155854,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13354,1,743.53,604,1,743.53,71.44652777777777,United Kingdom,0.0,0.0,2011-12-10,0.24809361717809011,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14305,1,810.51,507,1,810.51,71.3548611111111,United Kingdom,0.0,0.0,2011-12-10,0.24799167239971967,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14753,1,563.15,211,1,563.15,87.38194444444444,United Kingdom,0.0,0.0,2011-12-10,0.24794263604499445,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17333,1,494.25,375,1,494.25,85.57569444444445,United Kingdom,0.0,0.0,2011-12-10,0.24777116760520057,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12492,1,118.82000000000001,122,1,118.82000000000001,63.364583333333336,Germany,0.0,0.0,2011-12-10,0.24749327364714743,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13878,1,1281.53,475,1,1281.53,54.486805555555556,United Kingdom,0.0,0.0,2011-12-10,0.24713997466527868,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13325,1,675.3,240,1,675.3,81.55833333333334,United Kingdom,0.0,0.0,2011-12-10,0.24694497656649605,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16211,1,547.02,154,1,547.02,88.49236111111111,United Kingdom,1.0,0.0064516129032258064,2011-12-10,0.24689627549974433,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17027,2,234.41,133,1,117.205,78.48333333333333,United Kingdom,0.0,0.0,2011-12-10,0.24672855938820723,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12611,1,1193.32,846,1,1193.32,52.45,Italy,0.0,0.0,2011-12-10,0.24672681828202686,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13918,1,1014.64,1040,1,1014.64,49.482638888888886,United Kingdom,0.0,0.0,2011-12-10,0.24670240721369655,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12588,1,174.89999999999998,52,1,174.89999999999998,39.37430555555556,Finland,0.0,0.0,2011-12-10,0.24634018489395593,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12604,1,75.68,64,1,75.68,79.41111111111111,France,0.0,0.0,2011-12-10,0.24607064747805574,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15417,1,508.8,284,1,508.8,85.35694444444445,United Kingdom,0.0,0.0,2011-12-10,0.24605337365438962,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15322,1,679.68,416,1,679.68,85.60138888888889,United Kingdom,51.0,0.10920770877944326,2011-12-10,0.24593370728301492,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12718,1,202.25,201,1,202.25,71.30694444444444,France,0.0,0.0,2011-12-10,0.24586677717992067,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15255,1,890.85,489,1,890.85,66.47013888888888,United Kingdom,0.0,0.0,2011-12-10,0.24580760594908735,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14844,1,932.13,532,1,932.13,63.55486111111111,United Kingdom,0.0,0.0,2011-12-10,0.2454661089165768,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13016,2,364.64,212,1,182.32,73.41111111111111,United Kingdom,0.0,0.0,2011-12-10,0.24539628720137896,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14561,1,513.77,639,1,513.77,75.47291666666666,United Kingdom,0.0,0.0,2011-12-10,0.24523511570901385,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12637,1,322.4,156,1,322.4,67.4263888888889,France,0.0,0.0,2011-12-10,0.24522269769905897,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15636,1,418.06,202,1,418.06,89.52986111111112,United Kingdom,0.0,0.0,2011-12-10,0.24511562336781645,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17002,1,500.21,257,1,500.21,85.47222222222223,United Kingdom,1.0,0.003875968992248062,2011-12-10,0.24509088954346303,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12633,1,197.23000000000002,93,1,197.23000000000002,58.513888888888886,Germany,0.0,0.0,2011-12-10,0.24504397806194303,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12728,1,201.01999999999998,162,1,201.01999999999998,71.35347222222222,France,0.0,0.0,2011-12-10,0.24502459557988995,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16493,1,569.34,458,1,569.34,79.53472222222223,United Kingdom,11.0,0.023454157782515993,2011-12-10,0.24476972422686286,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12842,1,808.26,390,1,808.26,70.35208333333334,United Kingdom,0.0,0.0,2011-12-10,0.24450115986119336,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16532,1,2232.0,480,1,2232.0,17.53611111111111,United Kingdom,0.0,0.0,2011-12-10,0.24438339715763416,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13689,1,910.0,512,1,910.0,63.44375,United Kingdom,0.0,0.0,2011-12-10,0.24425022218810583,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17545,3,645.96,341,1,215.32000000000002,43.41388888888889,United Kingdom,0.0,0.0,2011-12-10,0.24381550415102254,Low,Do not prioritise this cycle,frequent 90-day buyer
2011-12-10,15099,1,410.48,343,1,410.48,84.44930555555555,United Kingdom,0.0,0.0,2011-12-10,0.24348727540254653,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13562,1,571.75,227,1,571.75,81.54791666666667,United Kingdom,0.0,0.0,2011-12-10,0.24344084708394687,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14639,2,995.26,642,1,497.63,52.37083333333333,United Kingdom,0.0,0.0,2011-12-10,0.24307721584539765,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16131,2,1228.0400000000002,558,1,614.0200000000001,51.50486111111111,United Kingdom,0.0,0.0,2011-12-10,0.243008402183941,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16556,1,757.42,548,1,757.42,66.51666666666667,United Kingdom,0.0,0.0,2011-12-10,0.2429906443893585,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13365,1,1524.77,843,1,1524.77,33.475,United Kingdom,9.0,0.01056338028169014,2011-12-10,0.24298198329472062,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15366,1,496.97,560,1,496.97,75.37430555555555,United Kingdom,0.0,0.0,2011-12-10,0.2429245237840049,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12762,2,1702.52,1220,2,851.26,7.567361111111111,Portugal,0.0,0.0,2011-12-10,0.24266380822150307,Low,Do not prioritise this cycle,purchased in the last 14 days
2011-12-10,15826,2,934.3100000000001,475,1,467.15500000000003,56.329861111111114,United Kingdom,1.0,0.0021008403361344537,2011-12-10,0.2421143852197504,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13340,2,1506.94,622,1,753.47,45.447916666666664,United Kingdom,0.0,0.0,2011-12-10,0.2421003297702396,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14837,1,303.94,210,1,303.94,89.54305555555555,United Kingdom,0.0,0.0,2011-12-10,0.24177488869292038,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13372,1,328.64,158,1,328.64,89.46805555555555,United Kingdom,0.0,0.0,2011-12-10,0.24135448677630617,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16796,1,305.62,186,1,305.62,89.41597222222222,United Kingdom,0.0,0.0,2011-12-10,0.2412021954324605,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12428,1,328.34000000000003,148,1,328.34000000000003,25.65138888888889,Finland,0.0,0.0,2011-12-10,0.24118338507558706,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16715,1,301.71999999999997,642,1,301.71999999999997,78.23958333333333,United Kingdom,0.0,0.0,2011-12-10,0.24116453710598004,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,18173,1,378.0,192,1,378.0,86.52361111111111,United Kingdom,0.0,0.0,2011-12-10,0.2410472602083689,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15035,1,252.73000000000002,245,1,252.73000000000002,89.53611111111111,United Kingdom,0.0,0.0,2011-12-10,0.2409460056613571,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14854,1,458.2,391,1,458.2,78.29166666666667,United Kingdom,0.0,0.0,2011-12-10,0.24063983186243978,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12885,2,529.87,309,1,264.935,63.43055555555556,United Kingdom,0.0,0.0,2011-12-10,0.24056536014343152,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15416,1,839.99,392,1,839.99,64.59861111111111,United Kingdom,0.0,0.0,2011-12-10,0.24052063075664826,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17433,1,303.16,185,1,303.16,88.4,United Kingdom,0.0,0.0,2011-12-10,0.24022679037893385,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16563,1,1077.74,486,1,1077.74,53.50625,United Kingdom,0.0,0.0,2011-12-10,0.24022412585954936,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16573,1,370.98,249,1,370.98,84.61597222222223,United Kingdom,1.0,0.004,2011-12-10,0.2401890557569947,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15975,1,371.01,243,1,371.01,84.43541666666667,United Kingdom,0.0,0.0,2011-12-10,0.24011764075350134,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17480,1,511.82,338,1,511.82,77.51458333333333,United Kingdom,2.0,0.0058823529411764705,2011-12-10,0.24010894921176723,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12766,2,1925.44,1147,2,962.72,3.6347222222222224,Portugal,0.0,0.0,2011-12-10,0.24006881605226352,Low,Do not prioritise this cycle,purchased in the last 14 days
2011-12-10,17805,1,512.3100000000001,478,1,512.3100000000001,73.50763888888889,United Kingdom,0.0,0.0,2011-12-10,0.24002130813567,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14591,3,1196.92,1192,1,398.97333333333336,15.41875,United Kingdom,0.0,0.0,2011-12-10,0.23996856098763902,Low,Do not prioritise this cycle,frequent 90-day buyer
2011-12-10,13320,1,567.55,309,1,567.55,78.24513888888889,United Kingdom,12.0,0.037383177570093455,2011-12-10,0.23992681760473752,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15466,1,334.53,246,1,334.53,85.41111111111111,United Kingdom,0.0,0.0,2011-12-10,0.23990791952238275,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12924,1,278.43,196,1,278.43,88.42013888888889,United Kingdom,0.0,0.0,2011-12-10,0.23972246090162622,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13662,1,364.82,180,1,364.82,85.49722222222222,United Kingdom,0.0,0.0,2011-12-10,0.23950109302957376,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,18215,1,299.34000000000003,118,1,299.34000000000003,89.32986111111111,United Kingdom,0.0,0.0,2011-12-10,0.2394834974814292,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,18194,1,973.8399999999999,632,1,973.8399999999999,82.43819444444445,United Kingdom,184.0,0.22549019607843138,2011-12-10,0.2392257607014665,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16934,2,950.9300000000001,399,1,475.46500000000003,54.47222222222222,United Kingdom,0.0,0.0,2011-12-10,0.23922390903071,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13563,1,466.65,63,1,466.65,84.38541666666667,United Kingdom,0.0,0.0,2011-12-10,0.23916089290578266,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17244,1,954.9,616,1,954.9,53.361805555555556,United Kingdom,0.0,0.0,2011-12-10,0.23911649585541225,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15343,1,364.5,84,1,364.5,87.42013888888889,United Kingdom,0.0,0.0,2011-12-10,0.23910376210581197,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15939,1,254.76,156,1,254.76,89.52083333333333,United Kingdom,0.0,0.0,2011-12-10,0.23909619699046744,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17047,1,351.47,181,1,351.47,85.43958333333333,United Kingdom,0.0,0.0,2011-12-10,0.239065242194151,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15523,1,412.01,132,1,412.01,84.31319444444445,United Kingdom,0.0,0.0,2011-12-10,0.23889998831332293,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12778,2,261.17,363,2,130.585,19.520833333333332,Netherlands,0.0,0.0,2011-12-10,0.23888747838811136,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13853,1,1090.14,312,1,1090.14,57.40416666666667,United Kingdom,8.0,0.025,2011-12-10,0.23874410228474602,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14389,1,732.32,540,1,732.32,65.36319444444445,United Kingdom,15.0,0.02702702702702703,2011-12-10,0.23871419253035134,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13849,1,944.37,684,1,944.37,51.54236111111111,United Kingdom,0.0,0.0,2011-12-10,0.23867613579937544,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16140,1,601.04,626,1,601.04,65.48958333333333,United Kingdom,2.0,0.0031847133757961785,2011-12-10,0.23867461419658048,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13035,1,588.88,432,1,588.88,73.62708333333333,United Kingdom,17.0,0.0378619153674833,2011-12-10,0.23866007270247652,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14341,2,1042.76,694,1,521.38,45.34166666666667,United Kingdom,0.0,0.0,2011-12-10,0.238613515704558,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12854,1,514.13,205,1,514.13,78.48958333333333,United Kingdom,0.0,0.0,2011-12-10,0.2385558792174787,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14038,1,473.96,264,1,473.96,78.43263888888889,United Kingdom,0.0,0.0,2011-12-10,0.23853677686511676,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17172,1,317.76,480,1,317.76,78.6,United Kingdom,0.0,0.0,2011-12-10,0.23851156021623998,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16685,2,324.24,396,1,162.12,61.418055555555554,United Kingdom,0.0,0.0,2011-12-10,0.2385042388600058,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12413,1,176.20000000000002,80,1,176.20000000000002,66.625,France,0.0,0.0,2011-12-10,0.2384034069392609,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12577,2,457.96,337,1,228.98,35.44166666666667,France,6.0,0.01749271137026239,2011-12-10,0.23823331874221074,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15475,1,454.11,319,1,454.11,77.36111111111111,United Kingdom,0.0,0.0,2011-12-10,0.23817981632496868,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16624,1,384.14,292,1,384.14,80.47291666666666,United Kingdom,0.0,0.0,2011-12-10,0.238149539273192,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15410,1,361.43,151,1,361.43,84.38402777777777,United Kingdom,0.0,0.0,2011-12-10,0.23782443530852213,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16098,1,293.14,112,1,293.14,87.58402777777778,United Kingdom,0.0,0.0,2011-12-10,0.23766653509291075,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,18204,1,626.38,288,1,626.38,71.30277777777778,United Kingdom,0.0,0.0,2011-12-10,0.2375627055699902,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12884,1,309.05,43,1,309.05,88.45138888888889,United Kingdom,0.0,0.0,2011-12-10,0.2374314634383759,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17415,1,507.84,114,1,507.84,79.46527777777777,United Kingdom,0.0,0.0,2011-12-10,0.23727201664533987,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16451,1,266.97,120,1,266.97,87.61319444444445,United Kingdom,0.0,0.0,2011-12-10,0.23706648030745547,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15799,1,402.9,416,1,402.9,75.46805555555555,United Kingdom,0.0,0.0,2011-12-10,0.23705663259714985,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13233,1,300.88,600,1,300.88,74.44097222222223,United Kingdom,0.0,0.0,2011-12-10,0.23697566084267263,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17082,1,1366.91,733,1,1366.91,33.363194444444446,United Kingdom,0.0,0.0,2011-12-10,0.2369664352781148,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17347,1,228.96,216,1,228.96,86.45,United Kingdom,0.0,0.0,2011-12-10,0.23694892640566845,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14681,2,105.0,28,1,52.5,71.33888888888889,United Kingdom,0.0,0.0,2011-12-10,0.2368993942100368,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15626,1,393.92,454,1,393.92,74.58125,United Kingdom,0.0,0.0,2011-12-10,0.23682924717810466,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15296,1,1073.37,491,1,1073.37,50.509027777777774,United Kingdom,5.0,0.010080645161290322,2011-12-10,0.23682006984452583,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16613,1,618.59,293,1,618.59,70.33888888888889,United Kingdom,0.0,0.0,2011-12-10,0.2366072533613481,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13390,1,544.08,224,1,544.08,74.64027777777778,United Kingdom,0.0,0.0,2011-12-10,0.23656904591007266,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17154,1,329.34,490,1,329.34,75.42916666666666,United Kingdom,0.0,0.0,2011-12-10,0.23635839585373447,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13764,1,573.13,339,1,573.13,70.49791666666667,United Kingdom,0.0,0.0,2011-12-10,0.23633809412593398,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16650,1,518.42,372,1,518.42,71.58958333333334,United Kingdom,0.0,0.0,2011-12-10,0.2363111463624572,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13228,1,358.0,200,1,358.0,81.39722222222223,United Kingdom,0.0,0.0,2011-12-10,0.23620104712570292,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,18189,1,457.14,214,1,457.14,77.47222222222223,United Kingdom,0.0,0.0,2011-12-10,0.23614515176073955,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13539,1,315.69,89,1,315.69,85.57083333333334,United Kingdom,0.0,0.0,2011-12-10,0.2361417563021698,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12714,1,1211.31,803,1,1211.31,9.345138888888888,France,0.0,0.0,2011-12-10,0.23606984129300676,Low,Do not prioritise this cycle,purchased in the last 14 days
2011-12-10,13774,1,345.0,192,1,345.0,81.49583333333334,United Kingdom,0.0,0.0,2011-12-10,0.23572347269267646,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16370,1,367.45,123,1,367.45,82.33680555555556,United Kingdom,0.0,0.0,2011-12-10,0.2356647362638421,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16236,1,432.2,184,1,432.2,78.40972222222223,United Kingdom,0.0,0.0,2011-12-10,0.2355585416088507,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13654,2,993.0600000000001,650,1,496.53000000000003,43.31666666666667,United Kingdom,0.0,0.0,2011-12-10,0.23542706820756917,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14951,1,311.69,311,1,311.69,79.36458333333333,United Kingdom,0.0,0.0,2011-12-10,0.2354078909429274,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13213,1,556.7,882,1,556.7,56.5125,United Kingdom,0.0,0.0,2011-12-10,0.2353606818407884,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14236,1,301.56,272,1,301.56,80.61597222222223,United Kingdom,0.0,0.0,2011-12-10,0.2353469252290848,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15185,1,310.62,666,1,310.62,70.4125,United Kingdom,0.0,0.0,2011-12-10,0.23522454180316513,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17058,1,360.23,137,1,360.23,81.57430555555555,United Kingdom,0.0,0.0,2011-12-10,0.23509218483472877,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16574,1,451.44,416,1,451.44,71.43125,United Kingdom,0.0,0.0,2011-12-10,0.23507986949657994,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12886,1,603.4,354,1,603.4,67.57708333333333,United Kingdom,0.0,0.0,2011-12-10,0.2350788022696932,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16384,1,175.4,60,1,175.4,89.52847222222222,United Kingdom,0.0,0.0,2011-12-10,0.23466756135799577,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15367,2,461.41,307,1,230.705,57.40763888888889,United Kingdom,0.0,0.0,2011-12-10,0.23463900069051202,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14272,1,305.87,512,1,305.87,73.57777777777778,United Kingdom,0.0,0.0,2011-12-10,0.23453616011172185,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17513,1,513.2,254,1,513.2,72.30416666666666,United Kingdom,0.0,0.0,2011-12-10,0.23427885252946307,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17061,1,573.4,118,1,573.4,73.525,United Kingdom,0.0,0.0,2011-12-10,0.2342726825600884,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16881,1,432.0,600,1,432.0,66.56041666666667,United Kingdom,0.0,0.0,2011-12-10,0.23422009115599118,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13434,1,461.40000000000003,240,1,461.40000000000003,74.39583333333333,United Kingdom,0.0,0.0,2011-12-10,0.23420234460346775,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12752,1,4366.78,2262,1,4366.78,81.43611111111112,Norway,0.0,0.0,2011-12-10,0.23416845525782487,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13805,1,424.36,1172,1,424.36,52.38194444444444,United Kingdom,0.0,0.0,2011-12-10,0.23395633775384866,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,13157,1,868.02,651,1,868.02,49.423611111111114,United Kingdom,0.0,0.0,2011-12-10,0.2338605395380786,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12871,1,248.64,120,1,248.64,84.37013888888889,United Kingdom,0.0,0.0,2011-12-10,0.23375126391231774,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16909,1,379.14,436,1,379.14,72.30208333333333,United Kingdom,2.0,0.0045662100456621,2011-12-10,0.23373324879105778,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14177,1,250.0,60,1,250.0,86.36736111111111,United Kingdom,1.0,0.01639344262295082,2011-12-10,0.23370991260083743,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16485,1,363.65,235,1,363.65,77.34027777777777,United Kingdom,0.0,0.0,2011-12-10,0.23365680903121983,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16316,1,726.1,299,1,726.1,64.425,United Kingdom,7.0,0.02287581699346405,2011-12-10,0.2336122786344237,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15205,1,176.94,182,1,176.94,85.18333333333334,United Kingdom,0.0,0.0,2011-12-10,0.23358575086283617,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16584,1,324.14,158,1,324.14,80.42708333333333,United Kingdom,0.0,0.0,2011-12-10,0.23347330172013406,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12645,1,410.32,256,1,410.32,33.47361111111111,Germany,0.0,0.0,2011-12-10,0.2334541982857549,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17388,1,306.53000000000003,289,1,306.53000000000003,77.56180555555555,United Kingdom,0.0,0.0,2011-12-10,0.23326048802534866,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16209,1,145.71999999999997,76,1,145.71999999999997,88.50138888888888,United Kingdom,0.0,0.0,2011-12-10,0.23323997283074324,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,12823,1,535.5,70,1,535.5,74.68402777777777,United Kingdom,0.0,0.0,2011-12-10,0.23311132937518134,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,14660,1,156.79,124,1,156.79,86.51805555555555,United Kingdom,0.0,0.0,2011-12-10,0.23289778171436884,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,16260,1,1035.45,311,1,1035.45,50.59722222222222,United Kingdom,0.0,0.0,2011-12-10,0.23276305732052163,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,18255,1,103.3,74,1,103.3,89.44722222222222,United Kingdom,0.0,0.0,2011-12-10,0.23272675929945838,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,15996,1,152.82,44,1,152.82,88.36527777777778,United Kingdom,0.0,0.0,2011-12-10,0.23266888695539134,Low,Do not prioritise this cycle,eligible customer with recent purchase history
2011-12-10,17498,1,272.22,394,1,272.22,75.48263888888889,United Kingdom,0.0,0.0,2011-12-10,0.23266881528349445,Low,Do not prioritise this cycle,eligible customer with recent purchase history
